message,severity,attributes,tags,timestamp
"2026-07-23T06:52:07.233Z [[32minfo[39m] Attempting MongoDB connection {""service"":""mqtt-publisher-lite"",""uri"":""mongodb+srv://cluster0.alo6dol.mongodb.net/statsnapp?retryWrites=true&w=majority"",""dbName"":""statsnapp""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958222220Z
"2026-07-23T06:52:07.230Z [[33mwarn[39m] Deprecated environment variable CONNECTION_POOL_MIN; use MONGODB_MIN_POOL_SIZE instead {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958270069Z
"2026-07-23T06:52:07.230Z [[33mwarn[39m] Deprecated environment variable METRICS_INTERVAL; use METRICS_INTERVAL_MS instead {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958275777Z
"2026-07-23T06:52:07.231Z [[32minfo[39m] Configuration loaded {""service"":""mqtt-publisher-lite"",""mqtt"":{""broker"":""broker.withproof.io"",""port"":8883,""topicPrefix"":"""",""authX509Only"":true,""mqttConnectUser"":""none (X.509 only)""},""http"":{""port"":8080},""provisioning"":{""enabled"":true,""tokenTTL"":6000,""caStoragePath"":""/app/data/certs""},""mongodb"":{""uri"":""***"",""dbName"":""statsnapp""},""redis"":{""host"":""(via REDIS_URL)"",""port"":""(via REDIS_URL)"",""keyPrefix"":""proof-mqtt:""},""influxdb"":{""url"":""https://metrics.withproof.io"",""org"":""statsmqtt"",""bucket"":""metrics"",""complianceBucket"":""pki_compliance"",""diskQueue"":true,""diskQueueSync"":false,""diskQueuePath"":""/app/data/influx-write-queue.lines"",""token"":""(set)""},""env"":""development"",""logLevel"":""debug""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958281347Z
"2026-07-23T06:52:07.231Z [[32minfo[39m] Configuration validated successfully {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958300533Z
"2026-07-23T06:52:07.232Z [[32minfo[39m] 🚀 Starting MQTT Publisher Lite... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958306979Z
"2026-07-23T06:52:07.232Z [[32minfo[39m] ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:07.958312358Z
"2026-07-23T06:52:08.528Z [[32minfo[39m] MongoDB connected successfully {""service"":""mqtt-publisher-lite"",""host"":""ac-pbngtkm-shard-00-00.alo6dol.mongodb.net"",""port"":27017,""name"":""statsnapp"",""dbName"":""statsnapp""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980838245Z
"2026-07-23T06:52:08.529Z [[32minfo[39m] ✅ MongoDB connected successfully {""service"":""mqtt-publisher-lite"",""dbName"":""statsnapp"",""mode"":""primary-database""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980844439Z
"2026-07-23T06:52:08.529Z [[32minfo[39m] 💾 Initializing Redis (Token Persistence)... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980851841Z
"2026-07-23T06:52:08.530Z [[34mdebug[39m] [Redis] createRedisService {""service"":""mqtt-publisher-lite"",""hasUrl"":true,""db"":0,""keyPrefix"":""proof-mqtt:""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980858688Z
"2026-07-23T06:52:08.530Z [[34mdebug[39m] [Redis] constructor {""service"":""mqtt-publisher-lite"",""configured"":true,""db"":0,""keyPrefix"":""proof-mqtt:""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980866801Z
"2026-07-23T06:52:08.530Z [[34mdebug[39m] [Redis] isRedisConfigured exit {""service"":""mqtt-publisher-lite"",""configured"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980872731Z
"2026-07-23T06:52:08.530Z [[34mdebug[39m] [Redis] connect enter {""service"":""mqtt-publisher-lite"",""alreadyConnected"":false}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980878556Z
"2026-07-23T06:52:08.531Z [[34mdebug[39m] [Redis] isRedisConfigured exit {""service"":""mqtt-publisher-lite"",""configured"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980884211Z
"2026-07-23T06:52:08.531Z [[32minfo[39m] Connecting to Redis {""service"":""mqtt-publisher-lite"",""mode"":""url"",""host"":""neutral-impala-85205.upstash.io"",""port"":6379,""db"":0,""tls"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980892221Z
"2026-07-23T06:52:08.535Z [[34mdebug[39m] [Redis] setupEventHandlers enter {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980898987Z
"2026-07-23T06:52:08.535Z [[34mdebug[39m] [Redis] setupEventHandlers exit {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.980904294Z
"2026-07-23T06:52:08.923Z [[32minfo[39m] DeviceService initialized (MongoDB) {""service"":""mqtt-publisher-lite"",""cleanupInterval"":""3600s""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984188544Z
"2026-07-23T06:52:08.923Z [[32minfo[39m] Device cleanup task started {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984201363Z
"2026-07-23T06:52:08.923Z [[32minfo[39m] ✅ Active device cache initialized (local + Redis restore on MQTT ready) {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984214560Z
"2026-07-23T06:52:08.924Z [[32minfo[39m] ✅ Services initialized {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984226223Z
"2026-07-23T06:52:08.924Z [[32minfo[39m] 📡 Initializing MQTT client... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984233738Z
"2026-07-23T06:52:08.616Z [[32minfo[39m] [Redis] event:connect {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984243859Z
"2026-07-23T06:52:08.921Z [[32minfo[39m] [Redis] event:ready {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984249128Z
"2026-07-23T06:52:08.921Z [[32minfo[39m] ✅ Redis connected successfully {""service"":""mqtt-publisher-lite"",""keyPrefix"":""proof-mqtt:""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984253106Z
"2026-07-23T06:52:08.921Z [[34mdebug[39m] [Redis] connect exit {""service"":""mqtt-publisher-lite"",""alreadyConnected"":false,""durationMs"":391}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984257033Z
"2026-07-23T06:52:08.921Z [[32minfo[39m] ✅ Redis connected successfully {""service"":""mqtt-publisher-lite"",""keyPrefix"":""proof-mqtt:"",""mode"":""cloud-persistent""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984260924Z
"2026-07-23T06:52:08.922Z [[32minfo[39m] 📦 Initializing services... {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984264705Z
"2026-07-23T06:52:08.922Z [[32minfo[39m] SessionService initialized (in-memory) {""service"":""mqtt-publisher-lite"",""sessionTTL"":""86400s""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:08.984269570Z
"2026-07-23T06:52:09.129Z [[32minfo[39m] Broker DNS resolved {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""address"":""129.154.36.219""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:09.146672855Z
"2026-07-23T06:52:09.129Z [[32minfo[39m] MQTT TLS pre-check: TCP host differs from cert SNI {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""servername"":""nanomq-broker""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:09.146680024Z
"2026-07-23T06:52:09.129Z [[32minfo[39m] MQTT TLS pre-check {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""port"":8883,""servername"":""nanomq-broker"",""mTLS"":true}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:09.146685202Z
"2026-07-23T06:52:09.736Z [[32minfo[39m] TLS handshake succeeded {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""protocol"":""TLSv1.2"",""cipher"":""ECDHE-RSA-CHACHA20-POLY1305"",""subject"":{""CN"":""broker.withproof.io"",""O"":""Proof""}}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:10.230044613Z
"2026-07-23T06:52:09.739Z [[32minfo[39m] Connecting to MQTT broker... {""service"":""mqtt-publisher-lite"",""broker"":""broker.withproof.io"",""connectHost"":""129.154.36.219"",""port"":8883,""tlsServername"":""nanomq-broker"",""clientId"":""proof-server-dev-2"",""caPemBytes"":1968,""clientCertPemBytes"":1761,""mqttAuth"":""X.509 only (no CONNECT username/password)""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:10.230050382Z
"2026-07-23T06:52:10.784Z [[32minfo[39m] ✅ MQTT client initialized with QoS 1 tracking {""service"":""mqtt-publisher-lite""}",info,"{""level"":""info""}","{""project"":""90a47e04-a329-4122-9c82-2ee75a4562c2"",""environment"":""f6319bd4-2e87-40d4-8547-4ce714038bc1"",""service"":""c236b8cb-3eff-45c5-aca0-23e73e33dc8d"",""deployment"":""acf6ba43-652d-4725-96f6-6a34d92bdafb"",""replica"":""3a6a98ac-33a5-460d-82e3-5ddb81381546""}",2026-07-23T06:52:11.108522481Z
